No.,Time,Source,Destination,Protocol,Length,Signal strength (dBm),Noise level (dBm),Signal/noise ratio (dB),Info
1204,401.2423981,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,162,-33dBm,,,"QoS Data, SN=1320, FN=0, Flags=.p....F."
1207,402.7192728,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,167,-34dBm,,,"QoS Data, SN=1321, FN=0, Flags=.p..R.F."
1208,403.4720641,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,167,-33dBm,,,"QoS Data, SN=1322, FN=0, Flags=.p....F."
1213,404.9614618,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,220,-29dBm,,,"QoS Data, SN=1323, FN=0, Flags=.p....F."
1217,406.2494925,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,166,-22dBm,,,"QoS Data, SN=1324, FN=0, Flags=.p....F."
1220,407.0280054,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,166,-33dBm,,,"QoS Data, SN=1325, FN=0, Flags=.p....F."
1223,407.9258919,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,166,-28dBm,,,"QoS Data, SN=1326, FN=0, Flags=.p....F."
1228,408.4311234,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,166,-47dBm,,,"QoS Data, SN=1327, FN=0, Flags=.p....F."
1230,408.6736386,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,166,-30dBm,,,"QoS Data, SN=1328, FN=0, Flags=.p....F."
1231,410.0633693,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,151,-36dBm,,,"QoS Data, SN=1329, FN=0, Flags=.p....F."
1236,411.40328,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,114,-20dBm,,,"QoS Data, SN=1330, FN=0, Flags=.p....F."
1237,412.9396288,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,106,-31dBm,,,"QoS Data, SN=1331, FN=0, Flags=.p..R.F."
1238,413.63825679999997,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,106,-29dBm,,,"QoS Data, SN=1332, FN=0, Flags=.p..R.F."
1242,415.28405739999994,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,123,-45dBm,,,"QoS Data, SN=1333, FN=0, Flags=.p....F."
1244,416.99184849999995,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,123,-35dBm,,,"QoS Data, SN=1334, FN=0, Flags=.p..R.F."
1245,418.69865639999995,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,122,-35dBm,,,"QoS Data, SN=1335, FN=0, Flags=.p....F."
1247,418.98537669999996,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,122,-49dBm,,,"QoS Data, SN=1336, FN=0, Flags=.p....F."
1248,419.39271299999996,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,122,-44dBm,,,"QoS Data, SN=1337, FN=0, Flags=.p....F."
1251,420.64160769999995,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,161,-35dBm,,,"QoS Data, SN=1338, FN=0, Flags=.p..R.F."
1256,422.16911609999994,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,109,-33dBm,,,"QoS Data, SN=1339, FN=0, Flags=.p....F."
1258,422.22597779999995,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,109,-29dBm,,,"QoS Data, SN=1340, FN=0, Flags=.p....F."
1259,422.28086049999996,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,109,-36dBm,,,"QoS Data, SN=1341, FN=0, Flags=.p....F."
1263,424.06011549999994,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,228,-35dBm,,,"QoS Data, SN=1342, FN=0, Flags=.p....F."
1266,425.0488540999999,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,228,-38dBm,,,"QoS Data, SN=1343, FN=0, Flags=.p....F."
1269,426.1450133999999,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,137,-39dBm,,,"QoS Data, SN=1344, FN=0, Flags=.p....F."
1271,426.6048508999999,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,137,-22dBm,,,"QoS Data, SN=1345, FN=0, Flags=.p....F."
1273,427.0644244999999,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,137,-31dBm,,,"QoS Data, SN=1346, FN=0, Flags=.p....F."
1274,427.94005859999993,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,137,-19dBm,,,"QoS Data, SN=1347, FN=0, Flags=.p..R.F."
1275,429.8720713999999,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,193,-41dBm,,,"QoS Data, SN=1348, FN=0, Flags=.p..R.F."
1280,430.4800953999999,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,193,-29dBm,,,"QoS Data, SN=1349, FN=0, Flags=.p....F."
1281,431.65198719999995,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,131,-36dBm,,,"QoS Data, SN=1350, FN=0, Flags=.p....F."
1285,433.34473649999995,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,130,-40dBm,,,"QoS Data, SN=1351, FN=0, Flags=.p....F."
1287,435.29005609999996,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,165,-23dBm,,,"QoS Data, SN=1352, FN=0, Flags=.p....F."
1288,436.16595229999996,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,165,-21dBm,,,"QoS Data, SN=1353, FN=0, Flags=.p..R.F."
1292,437.141039,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,165,-38dBm,,,"QoS Data, SN=1354, FN=0, Flags=.p....F."
1295,437.6086975,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,165,-29dBm,,,"QoS Data, SN=1355, FN=0, Flags=.p..R.F."
1296,438.8468614,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,205,-23dBm,,,"QoS Data, SN=1356, FN=0, Flags=.p..R.F."
1299,439.9803691,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,186,-36dBm,,,"QoS Data, SN=1357, FN=0, Flags=.p....F."
1301,440.2127798,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,186,-34dBm,,,"QoS Data, SN=1358, FN=0, Flags=.p....F."
1305,440.53557700000005,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,186,-22dBm,,,"QoS Data, SN=1359, FN=0, Flags=.p....F."
1308,441.5586218,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,143,-32dBm,,,"QoS Data, SN=1360, FN=0, Flags=.p....F."
1309,442.4842965,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,143,-33dBm,,,"QoS Data, SN=1361, FN=0, Flags=.p....F."
1314,442.65981780000004,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,143,-28dBm,,,"QoS Data, SN=1362, FN=0, Flags=.p....F."
1319,443.82813930000003,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,169,-21dBm,,,"QoS Data, SN=1363, FN=0, Flags=.p....F."
1324,445.2349436,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,141,-38dBm,,,"QoS Data, SN=1364, FN=0, Flags=.p....F."
1325,447.00667300000003,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,109,-43dBm,,,"QoS Data, SN=1365, FN=0, Flags=.p....F."
1328,448.4347445,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,180,-42dBm,,,"QoS Data, SN=1366, FN=0, Flags=.p....F."
1330,450.0291399,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,202,-30dBm,,,"QoS Data, SN=1367, FN=0, Flags=.p....F."
1333,450.0311811,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,202,-32dBm,,,"QoS Data, SN=1368, FN=0, Flags=.p....F."
1337,451.7321279,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,198,-44dBm,,,"QoS Data, SN=1369, FN=0, Flags=.p..R.F."
1338,452.38184770000004,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,198,-19dBm,,,"QoS Data, SN=1370, FN=0, Flags=.p....F."
1343,452.43675020000006,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,198,-32dBm,,,"QoS Data, SN=1371, FN=0, Flags=.p....F."
1348,454.0777876000001,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,245,-45dBm,,,"QoS Data, SN=1372, FN=0, Flags=.p..R.F."
1349,456.05094500000007,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,253,-18dBm,,,"QoS Data, SN=1373, FN=0, Flags=.p..R.F."
1354,457.41725930000007,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,197,-26dBm,,,"QoS Data, SN=1374, FN=0, Flags=.p..R.F."
1357,458.8587037000001,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,113,-32dBm,,,"QoS Data, SN=1375, FN=0, Flags=.p....F."
1360,459.2800754000001,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,113,-22dBm,,,"QoS Data, SN=1376, FN=0, Flags=.p....F."
1365,460.1849900000001,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,113,-31dBm,,,"QoS Data, SN=1377, FN=0, Flags=.p....F."
1368,460.8218138000001,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,113,-15dBm,,,"QoS Data, SN=1378, FN=0, Flags=.p....F."
1369,462.7583531000001,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,141,-30dBm,,,"QoS Data, SN=1379, FN=0, Flags=.p....F."
1372,464.75019620000006,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,203,-40dBm,,,"QoS Data, SN=1380, FN=0, Flags=.p..R.F."
1376,465.93761380000007,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,217,-38dBm,,,"QoS Data, SN=1381, FN=0, Flags=.p....F."
1379,467.14180890000006,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,186,-37dBm,,,"QoS Data, SN=1382, FN=0, Flags=.p....F."
1380,468.51317140000003,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,207,-38dBm,,,"QoS Data, SN=1383, FN=0, Flags=.p..R.F."
1383,469.4653865,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,207,-28dBm,,,"QoS Data, SN=1384, FN=0, Flags=.p....F."
1387,470.8160826,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,200,-35dBm,,,"QoS Data, SN=1385, FN=0, Flags=.p..R.F."
1388,471.5957995,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,200,-17dBm,,,"QoS Data, SN=1386, FN=0, Flags=.p....F."
1393,473.2848412,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,208,-47dBm,,,"QoS Data, SN=1387, FN=0, Flags=.p..R.F."
1397,475.1364998,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,107,-19dBm,,,"QoS Data, SN=1388, FN=0, Flags=.p....F."
1400,475.2121353,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,107,-26dBm,,,"QoS Data, SN=1389, FN=0, Flags=.p..R.F."
1404,475.4297226,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,107,-44dBm,,,"QoS Data, SN=1390, FN=0, Flags=.p....F."
1407,476.9592018,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,240,-33dBm,,,"QoS Data, SN=1391, FN=0, Flags=.p....F."
1411,477.6082667,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,240,-24dBm,,,"QoS Data, SN=1392, FN=0, Flags=.p....F."
1416,479.4414108,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,218,-33dBm,,,"QoS Data, SN=1393, FN=0, Flags=.p....F."
1421,479.57353830000005,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,218,-38dBm,,,"QoS Data, SN=1394, FN=0, Flags=.p..R.F."
1426,481.22365070000006,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,197,-48dBm,,,"QoS Data, SN=1395, FN=0, Flags=.p..R.F."
1431,481.25197590000005,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,197,-43dBm,,,"QoS Data, SN=1396, FN=0, Flags=.p....F."
1434,481.77237550000007,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,197,-42dBm,,,"QoS Data, SN=1397, FN=0, Flags=.p....F."
1436,482.35716850000006,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,197,-44dBm,,,"QoS Data, SN=1398, FN=0, Flags=.p....F."
1437,482.45408800000007,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,197,-35dBm,,,"QoS Data, SN=1399, FN=0, Flags=.p....F."
1442,484.3643655000001,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,112,-37dBm,,,"QoS Data, SN=1400, FN=0, Flags=.p....F."
1446,485.1032828000001,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,112,-22dBm,,,"QoS Data, SN=1401, FN=0, Flags=.p..R.F."
1450,485.7478457000001,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,112,-31dBm,,,"QoS Data, SN=1402, FN=0, Flags=.p....F."
1452,487.3644389000001,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,127,-27dBm,,,"QoS Data, SN=1403, FN=0, Flags=.p....F."
1455,487.5455586000001,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,127,-41dBm,,,"QoS Data, SN=1404, FN=0, Flags=.p..R.F."
1456,487.7717782000001,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,127,-25dBm,,,"QoS Data, SN=1405, FN=0, Flags=.p....F."
1460,489.0250571000001,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,130,-30dBm,,,"QoS Data, SN=1406, FN=0, Flags=.p....F."
1464,489.1283868000001,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,130,-39dBm,,,"QoS Data, SN=1407, FN=0, Flags=.p..R.F."
1469,489.7161519000001,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,130,-29dBm,,,"QoS Data, SN=1408, FN=0, Flags=.p..R.F."
1474,491.10739840000014,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,114,-39dBm,,,"QoS Data, SN=1409, FN=0, Flags=.p....F."
1476,491.2182894000001,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,114,-56dBm,,,"QoS Data, SN=1410, FN=0, Flags=.p..R.F."
1479,491.6131879000001,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,114,-21dBm,,,"QoS Data, SN=1411, FN=0, Flags=.p....F."
1484,492.0880017000001,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,114,-40dBm,,,"QoS Data, SN=1412, FN=0, Flags=.p....F."
1487,492.3549205000001,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,114,-30dBm,,,"QoS Data, SN=1413, FN=0, Flags=.p....F."
1492,492.59054600000013,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,114,-27dBm,,,"QoS Data, SN=1414, FN=0, Flags=.p..R.F."
1497,494.26945740000014,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,215,-30dBm,,,"QoS Data, SN=1415, FN=0, Flags=.p....F."
1500,495.91418570000013,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,202,-56dBm,,,"QoS Data, SN=1416, FN=0, Flags=.p..R.F."
1503,496.36674320000014,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,202,-35dBm,,,"QoS Data, SN=1417, FN=0, Flags=.p....F."
1505,497.23153570000017,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,202,-26dBm,,,"QoS Data, SN=1418, FN=0, Flags=.p....F."
1506,498.4501414000002,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,134,-29dBm,,,"QoS Data, SN=1419, FN=0, Flags=.p....F."
1510,499.2399065000002,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,134,-24dBm,,,"QoS Data, SN=1420, FN=0, Flags=.p....F."
1511,499.4560521000002,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,134,-31dBm,,,"QoS Data, SN=1421, FN=0, Flags=.p....F."
1512,500.5605445000002,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,164,-22dBm,,,"QoS Data, SN=1422, FN=0, Flags=.p..R.F."
1517,501.9887422000002,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,206,-27dBm,,,"QoS Data, SN=1423, FN=0, Flags=.p....F."
1522,503.69872470000024,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,243,-28dBm,,,"QoS Data, SN=1424, FN=0, Flags=.p....F."
1523,505.4644444000002,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,199,-34dBm,,,"QoS Data, SN=1425, FN=0, Flags=.p....F."
1528,507.1977768000002,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,183,-46dBm,,,"QoS Data, SN=1426, FN=0, Flags=.p....F."
1529,508.9711877000002,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,210,-35dBm,,,"QoS Data, SN=1427, FN=0, Flags=.p..R.F."
1532,509.2578607000002,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,210,-32dBm,,,"QoS Data, SN=1428, FN=0, Flags=.p....F."
1536,509.6052291000002,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,210,-39dBm,,,"QoS Data, SN=1429, FN=0, Flags=.p..R.F."
1537,510.4438291000002,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,210,-31dBm,,,"QoS Data, SN=1430, FN=0, Flags=.p..R.F."
1538,510.5444921000002,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,210,-46dBm,,,"QoS Data, SN=1431, FN=0, Flags=.p....F."
1542,511.5524647000002,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,147,-37dBm,,,"QoS Data, SN=1432, FN=0, Flags=.p....F."
1545,512.7311312000002,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,110,-38dBm,,,"QoS Data, SN=1433, FN=0, Flags=.p....F."
1549,514.1524866000002,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,148,-31dBm,,,"QoS Data, SN=1434, FN=0, Flags=.p....F."
1551,514.3413767000002,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,148,-27dBm,,,"QoS Data, SN=1435, FN=0, Flags=.p....F."
1556,515.2382718000002,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,148,-29dBm,,,"QoS Data, SN=1436, FN=0, Flags=.p....F."
1560,516.3660115000002,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,106,-25dBm,,,"QoS Data, SN=1437, FN=0, Flags=.p..R.F."
1561,517.9948009000002,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,225,-44dBm,,,"QoS Data, SN=1438, FN=0, Flags=.p....F."
1564,519.0222770000001,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,228,-22dBm,,,"QoS Data, SN=1439, FN=0, Flags=.p..R.F."
1565,520.8900754000001,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,115,-32dBm,,,"QoS Data, SN=1440, FN=0, Flags=.p..R.F."
1569,521.3395494000001,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,115,-33dBm,,,"QoS Data, SN=1441, FN=0, Flags=.p..R.F."
1571,522.4444494000002,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,252,-22dBm,,,"QoS Data, SN=1442, FN=0, Flags=.p..R.F."
1575,522.7359440000001,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,252,-50dBm,,,"QoS Data, SN=1443, FN=0, Flags=.p....F."
1578,523.6663772000002,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,252,-37dBm,,,"QoS Data, SN=1444, FN=0, Flags=.p....F."
1582,524.4153603000002,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,252,-49dBm,,,"QoS Data, SN=1445, FN=0, Flags=.p..R.F."
1583,525.0831758000002,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,252,-29dBm,,,"QoS Data, SN=1446, FN=0, Flags=.p....F."
1588,525.7018447000002,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,252,-24dBm,,,"QoS Data, SN=1447, FN=0, Flags=.p..R.F."
1592,527.6395444000002,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,119,-43dBm,,,"QoS Data, SN=1448, FN=0, Flags=.p....F."
1597,528.8776211000002,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,124,-41dBm,,,"QoS Data, SN=1449, FN=0, Flags=.p..R.F."
1598,529.7662799000002,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,124,-28dBm,,,"QoS Data, SN=1450, FN=0, Flags=.p..R.F."
1600,530.2691858000002,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,124,-35dBm,,,"QoS Data, SN=1451, FN=0, Flags=.p....F."
1602,531.9252702000002,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,136,-28dBm,,,"QoS Data, SN=1452, FN=0, Flags=.p..R.F."
1606,533.3804092000003,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,190,-29dBm,,,"QoS Data, SN=1453, FN=0, Flags=.p..R.F."
1611,535.2800826000002,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,234,-21dBm,,,"QoS Data, SN=1454, FN=0, Flags=.p....F."
1616,535.8409150000002,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,234,-33dBm,,,"QoS Data, SN=1455, FN=0, Flags=.p....F."
1620,537.6306466000002,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,193,-37dBm,,,"QoS Data, SN=1456, FN=0, Flags=.p..R.F."
1622,537.8644301000002,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,193,-22dBm,,,"QoS Data, SN=1457, FN=0, Flags=.p..R.F."
1625,539.3984460000001,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,237,-30dBm,,,"QoS Data, SN=1458, FN=0, Flags=.p..R.F."
1629,540.7822397000001,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,159,-53dBm,,,"QoS Data, SN=1459, FN=0, Flags=.p....F."
1632,542.0937518000001,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,206,-29dBm,,,"QoS Data, SN=1460, FN=0, Flags=.p..R.F."
1633,542.5599656,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,206,-27dBm,,,"QoS Data, SN=1461, FN=0, Flags=.p....F."
1638,544.350403,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,255,-41dBm,,,"QoS Data, SN=1462, FN=0, Flags=.p....F."
1639,546.3461623000001,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,217,-30dBm,,,"QoS Data, SN=1463, FN=0, Flags=.p....F."
1643,546.9123583,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,217,-37dBm,,,"QoS Data, SN=1464, FN=0, Flags=.p..R.F."
1648,548.8580913000001,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,252,-32dBm,,,"QoS Data, SN=1465, FN=0, Flags=.p....F."
1650,549.2342506000001,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,252,-24dBm,,,"QoS Data, SN=1466, FN=0, Flags=.p....F."
1654,549.3659707000002,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,252,-38dBm,,,"QoS Data, SN=1467, FN=0, Flags=.p..R.F."
1658,550.9862301000002,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,218,-22dBm,,,"QoS Data, SN=1468, FN=0, Flags=.p..R.F."
1661,551.5284455000002,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,218,-34dBm,,,"QoS Data, SN=1469, FN=0, Flags=.p....F."
1666,551.6741194000002,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,218,-38dBm,,,"QoS Data, SN=1470, FN=0, Flags=.p....F."
1669,551.7080824000002,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,218,-19dBm,,,"QoS Data, SN=1471, FN=0, Flags=.p..R.F."
1671,552.6031434000002,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,218,-22dBm,,,"QoS Data, SN=1472, FN=0, Flags=.p..R.F."
1672,553.0601670000002,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,218,-35dBm,,,"QoS Data, SN=1473, FN=0, Flags=.p..R.F."
1677,553.9287172000002,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,218,-25dBm,,,"QoS Data, SN=1474, FN=0, Flags=.p..R.F."
1681,555.5037411000002,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,184,-43dBm,,,"QoS Data, SN=1475, FN=0, Flags=.p....F."
1684,556.7383498000002,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,112,-28dBm,,,"QoS Data, SN=1476, FN=0, Flags=.p....F."
1689,557.1872575000001,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,112,-34dBm,,,"QoS Data, SN=1477, FN=0, Flags=.p....F."
1690,557.3682032000002,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,112,-37dBm,,,"QoS Data, SN=1478, FN=0, Flags=.p..R.F."
1693,557.7958220000002,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,112,-29dBm,,,"QoS Data, SN=1479, FN=0, Flags=.p....F."
1695,558.5776433000002,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,112,-34dBm,,,"QoS Data, SN=1480, FN=0, Flags=.p....F."
1699,559.3401888000002,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,112,-53dBm,,,"QoS Data, SN=1481, FN=0, Flags=.p..R.F."
1700,560.2147196000002,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,112,-50dBm,,,"QoS Data, SN=1482, FN=0, Flags=.p....F."
1702,560.6806565000002,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,112,-26dBm,,,"QoS Data, SN=1483, FN=0, Flags=.p..R.F."
1707,561.7783534000001,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,207,-18dBm,,,"QoS Data, SN=1484, FN=0, Flags=.p....F."
1710,562.1930866000001,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,207,-28dBm,,,"QoS Data, SN=1485, FN=0, Flags=.p....F."
1713,562.4356938000001,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,207,-29dBm,,,"QoS Data, SN=1486, FN=0, Flags=.p....F."
1716,564.2866202000001,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,207,-23dBm,,,"QoS Data, SN=1487, FN=0, Flags=.p....F."
1718,565.4148826000002,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,195,-38dBm,,,"QoS Data, SN=1488, FN=0, Flags=.p....F."
1719,565.4227599000002,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,195,-44dBm,,,"QoS Data, SN=1489, FN=0, Flags=.p....F."
1724,567.3096681000002,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,229,-39dBm,,,"QoS Data, SN=1490, FN=0, Flags=.p....F."
1728,568.8917233000002,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,244,-17dBm,,,"QoS Data, SN=1491, FN=0, Flags=.p..R.F."
1730,569.1843740000002,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,244,-31dBm,,,"QoS Data, SN=1492, FN=0, Flags=.p....F."
1731,570.1526365000002,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,244,-34dBm,,,"QoS Data, SN=1493, FN=0, Flags=.p....F."
1732,570.7486697000002,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,244,-35dBm,,,"QoS Data, SN=1494, FN=0, Flags=.p..R.F."
