No.,Time,Source,Destination,Protocol,Length,Signal strength (dBm),Noise level (dBm),Signal/noise ratio (dB),Info
46,16.121918400000002,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,127,-50dBm,,,"QoS Data, SN=879, FN=0, Flags=.p..R.F."
51,17.966740700000003,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,138,-41dBm,,,"QoS Data, SN=880, FN=0, Flags=.p....F."
54,19.583522900000002,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,184,-51dBm,,,"QoS Data, SN=881, FN=0, Flags=.p....F."
56,20.3207643,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,184,-41dBm,,,"QoS Data, SN=882, FN=0, Flags=.p....F."
57,21.3880641,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,117,-46dBm,,,"QoS Data, SN=883, FN=0, Flags=.p....F."
59,22.407140400000003,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,227,-54dBm,,,"QoS Data, SN=884, FN=0, Flags=.p....F."
64,22.474373100000005,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,227,-43dBm,,,"QoS Data, SN=885, FN=0, Flags=.p....F."
65,22.677848900000004,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,227,-54dBm,,,"QoS Data, SN=886, FN=0, Flags=.p..R.F."
66,22.974979800000003,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,227,-39dBm,,,"QoS Data, SN=887, FN=0, Flags=.p....F."
69,23.216315000000005,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,227,-52dBm,,,"QoS Data, SN=888, FN=0, Flags=.p....F."
70,24.801957200000004,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,217,-50dBm,,,"QoS Data, SN=889, FN=0, Flags=.p..R.F."
74,24.879632300000004,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,217,-52dBm,,,"QoS Data, SN=890, FN=0, Flags=.p..R.F."
78,25.956841700000005,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,113,-56dBm,,,"QoS Data, SN=891, FN=0, Flags=.p....F."
83,27.165343200000006,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,246,-54dBm,,,"QoS Data, SN=892, FN=0, Flags=.p....F."
87,27.723332700000007,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,246,-49dBm,,,"QoS Data, SN=893, FN=0, Flags=.p..R.F."
89,29.013381000000006,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,191,-42dBm,,,"QoS Data, SN=894, FN=0, Flags=.p....F."
90,30.102520200000008,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,197,-46dBm,,,"QoS Data, SN=895, FN=0, Flags=.p..R.F."
93,32.04656520000001,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,246,-42dBm,,,"QoS Data, SN=896, FN=0, Flags=.p....F."
97,32.176075200000014,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,246,-46dBm,,,"QoS Data, SN=897, FN=0, Flags=.p....F."
101,34.09151160000001,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,106,-56dBm,,,"QoS Data, SN=898, FN=0, Flags=.p....F."
104,34.81910760000001,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,106,-40dBm,,,"QoS Data, SN=899, FN=0, Flags=.p....F."
108,36.81322090000001,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,200,-45dBm,,,"QoS Data, SN=900, FN=0, Flags=.p..R.F."
112,38.29305030000001,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,231,-53dBm,,,"QoS Data, SN=901, FN=0, Flags=.p....F."
113,40.27097820000001,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,117,-47dBm,,,"QoS Data, SN=902, FN=0, Flags=.p....F."
114,41.34275440000001,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,165,-46dBm,,,"QoS Data, SN=903, FN=0, Flags=.p....F."
118,43.27058000000001,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,211,-46dBm,,,"QoS Data, SN=904, FN=0, Flags=.p....F."
119,43.81344460000001,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,211,-59dBm,,,"QoS Data, SN=905, FN=0, Flags=.p....F."
123,44.38520680000001,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,211,-56dBm,,,"QoS Data, SN=906, FN=0, Flags=.p....F."
124,44.54563670000001,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,211,-48dBm,,,"QoS Data, SN=907, FN=0, Flags=.p....F."
125,44.76423000000001,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,211,-49dBm,,,"QoS Data, SN=908, FN=0, Flags=.p....F."
126,45.891216600000014,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,237,-43dBm,,,"QoS Data, SN=909, FN=0, Flags=.p....F."
130,47.512581300000015,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,123,-47dBm,,,"QoS Data, SN=910, FN=0, Flags=.p....F."
131,48.88149780000001,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,138,-58dBm,,,"QoS Data, SN=911, FN=0, Flags=.p....F."
133,50.720542400000014,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,208,-49dBm,,,"QoS Data, SN=912, FN=0, Flags=.p..R.F."
137,52.11479160000001,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,149,-52dBm,,,"QoS Data, SN=913, FN=0, Flags=.p....F."
142,52.33222800000001,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,149,-52dBm,,,"QoS Data, SN=914, FN=0, Flags=.p....F."
146,53.817151800000005,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,226,-55dBm,,,"QoS Data, SN=915, FN=0, Flags=.p..R.F."
147,54.967922900000005,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,209,-51dBm,,,"QoS Data, SN=916, FN=0, Flags=.p....F."
151,55.6551941,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,209,-59dBm,,,"QoS Data, SN=917, FN=0, Flags=.p....F."
153,56.4467317,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,209,-52dBm,,,"QoS Data, SN=918, FN=0, Flags=.p....F."
157,57.8412216,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,106,-36dBm,,,"QoS Data, SN=919, FN=0, Flags=.p....F."
160,59.4833638,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,217,-55dBm,,,"QoS Data, SN=920, FN=0, Flags=.p..R.F."
162,60.1101297,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,217,-53dBm,,,"QoS Data, SN=921, FN=0, Flags=.p....F."
164,60.4973815,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,217,-45dBm,,,"QoS Data, SN=922, FN=0, Flags=.p....F."
167,60.655273,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,217,-53dBm,,,"QoS Data, SN=923, FN=0, Flags=.p....F."
170,62.069738900000004,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,211,-40dBm,,,"QoS Data, SN=924, FN=0, Flags=.p....F."
173,62.7815292,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,211,-46dBm,,,"QoS Data, SN=925, FN=0, Flags=.p....F."
177,63.248962500000005,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,211,-53dBm,,,"QoS Data, SN=926, FN=0, Flags=.p....F."
180,65.0007544,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,162,-46dBm,,,"QoS Data, SN=927, FN=0, Flags=.p....F."
183,65.4793446,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,162,-51dBm,,,"QoS Data, SN=928, FN=0, Flags=.p....F."
186,65.88099820000001,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,162,-48dBm,,,"QoS Data, SN=929, FN=0, Flags=.p..R.F."
189,67.8496863,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,195,-53dBm,,,"QoS Data, SN=930, FN=0, Flags=.p....F."
190,69.445547,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,223,-49dBm,,,"QoS Data, SN=931, FN=0, Flags=.p....F."
194,70.2228372,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,223,-50dBm,,,"QoS Data, SN=932, FN=0, Flags=.p....F."
198,71.0384881,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,223,-43dBm,,,"QoS Data, SN=933, FN=0, Flags=.p..R.F."
202,72.46137279999999,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,141,-55dBm,,,"QoS Data, SN=934, FN=0, Flags=.p..R.F."
207,73.27951879999999,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,141,-55dBm,,,"QoS Data, SN=935, FN=0, Flags=.p....F."
208,75.2551666,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,196,-45dBm,,,"QoS Data, SN=936, FN=0, Flags=.p....F."
213,76.88687519999999,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,118,-49dBm,,,"QoS Data, SN=937, FN=0, Flags=.p....F."
215,78.1500258,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,127,-56dBm,,,"QoS Data, SN=938, FN=0, Flags=.p....F."
216,79.2434435,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,133,-45dBm,,,"QoS Data, SN=939, FN=0, Flags=.p....F."
218,79.275099,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,133,-54dBm,,,"QoS Data, SN=940, FN=0, Flags=.p..R.F."
219,79.6224567,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,133,-34dBm,,,"QoS Data, SN=941, FN=0, Flags=.p..R.F."
221,79.8005953,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,133,-49dBm,,,"QoS Data, SN=942, FN=0, Flags=.p....F."
224,80.4898374,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,133,-45dBm,,,"QoS Data, SN=943, FN=0, Flags=.p..R.F."
225,81.0422499,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,133,-46dBm,,,"QoS Data, SN=944, FN=0, Flags=.p....F."
230,81.3041338,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,133,-31dBm,,,"QoS Data, SN=945, FN=0, Flags=.p....F."
233,82.8085562,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,168,-49dBm,,,"QoS Data, SN=946, FN=0, Flags=.p....F."
235,83.2545459,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,168,-50dBm,,,"QoS Data, SN=947, FN=0, Flags=.p....F."
239,85.0646892,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,113,-42dBm,,,"QoS Data, SN=948, FN=0, Flags=.p....F."
241,86.6990701,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,212,-52dBm,,,"QoS Data, SN=949, FN=0, Flags=.p....F."
244,87.2761682,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,212,-49dBm,,,"QoS Data, SN=950, FN=0, Flags=.p....F."
246,87.3233651,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,212,-51dBm,,,"QoS Data, SN=951, FN=0, Flags=.p....F."
248,89.05670520000001,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,212,-55dBm,,,"QoS Data, SN=952, FN=0, Flags=.p....F."
251,90.49157210000001,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,256,-46dBm,,,"QoS Data, SN=953, FN=0, Flags=.p....F."
252,90.95052390000001,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,256,-41dBm,,,"QoS Data, SN=954, FN=0, Flags=.p....F."
256,92.37291400000001,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,134,-52dBm,,,"QoS Data, SN=955, FN=0, Flags=.p..R.F."
259,93.78067820000001,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,234,-44dBm,,,"QoS Data, SN=956, FN=0, Flags=.p....F."
262,94.75779480000001,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,234,-41dBm,,,"QoS Data, SN=957, FN=0, Flags=.p....F."
265,95.50230410000002,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,234,-43dBm,,,"QoS Data, SN=958, FN=0, Flags=.p....F."
267,97.48208730000002,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,207,-49dBm,,,"QoS Data, SN=959, FN=0, Flags=.p....F."
268,99.40626220000001,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,130,-41dBm,,,"QoS Data, SN=960, FN=0, Flags=.p....F."
271,100.79578790000002,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,178,-53dBm,,,"QoS Data, SN=961, FN=0, Flags=.p..R.F."
273,101.07625550000002,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,178,-49dBm,,,"QoS Data, SN=962, FN=0, Flags=.p....F."
274,102.18746910000002,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,189,-46dBm,,,"QoS Data, SN=963, FN=0, Flags=.p....F."
275,103.03661220000002,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,189,-48dBm,,,"QoS Data, SN=964, FN=0, Flags=.p..R.F."
277,103.74765770000002,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,189,-44dBm,,,"QoS Data, SN=965, FN=0, Flags=.p....F."
282,104.38903270000002,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,189,-49dBm,,,"QoS Data, SN=966, FN=0, Flags=.p....F."
286,105.57774940000002,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,159,-58dBm,,,"QoS Data, SN=967, FN=0, Flags=.p....F."
290,107.16295510000002,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,221,-46dBm,,,"QoS Data, SN=968, FN=0, Flags=.p....F."
293,107.55201520000001,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,221,-51dBm,,,"QoS Data, SN=969, FN=0, Flags=.p....F."
294,107.80976190000001,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,221,-48dBm,,,"QoS Data, SN=970, FN=0, Flags=.p..R.F."
298,108.53585860000001,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,221,-48dBm,,,"QoS Data, SN=971, FN=0, Flags=.p....F."
299,109.05322340000001,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,221,-50dBm,,,"QoS Data, SN=972, FN=0, Flags=.p....F."
300,109.73434990000001,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,221,-41dBm,,,"QoS Data, SN=973, FN=0, Flags=.p....F."
304,109.85825940000001,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,221,-59dBm,,,"QoS Data, SN=974, FN=0, Flags=.p..R.F."
306,110.99181340000001,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,121,-42dBm,,,"QoS Data, SN=975, FN=0, Flags=.p....F."
309,111.90929330000002,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,121,-50dBm,,,"QoS Data, SN=976, FN=0, Flags=.p....F."
314,112.09720360000001,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,121,-50dBm,,,"QoS Data, SN=977, FN=0, Flags=.p..R.F."
315,113.28255940000001,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,241,-46dBm,,,"QoS Data, SN=978, FN=0, Flags=.p....F."
316,115.14571190000001,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,140,-49dBm,,,"QoS Data, SN=979, FN=0, Flags=.p....F."
318,115.67518160000002,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,140,-51dBm,,,"QoS Data, SN=980, FN=0, Flags=.p..R.F."
319,116.97988590000001,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,248,-43dBm,,,"QoS Data, SN=981, FN=0, Flags=.p..R.F."
324,118.4830914,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,179,-54dBm,,,"QoS Data, SN=982, FN=0, Flags=.p..R.F."
327,120.1167719,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,134,-52dBm,,,"QoS Data, SN=983, FN=0, Flags=.p..R.F."
329,120.43029800000001,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,134,-45dBm,,,"QoS Data, SN=984, FN=0, Flags=.p..R.F."
330,120.5571074,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,134,-49dBm,,,"QoS Data, SN=985, FN=0, Flags=.p....F."
331,120.8595023,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,134,-49dBm,,,"QoS Data, SN=986, FN=0, Flags=.p....F."
332,122.5348314,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,121,-46dBm,,,"QoS Data, SN=987, FN=0, Flags=.p....F."
336,124.3005873,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,216,-56dBm,,,"QoS Data, SN=988, FN=0, Flags=.p..R.F."
339,126.0375551,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,193,-51dBm,,,"QoS Data, SN=989, FN=0, Flags=.p..R.F."
344,127.2347963,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,247,-43dBm,,,"QoS Data, SN=990, FN=0, Flags=.p....F."
346,127.484196,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,247,-58dBm,,,"QoS Data, SN=991, FN=0, Flags=.p....F."
348,129.22120809999998,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,163,-44dBm,,,"QoS Data, SN=992, FN=0, Flags=.p..R.F."
349,131.05602879999998,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,184,-49dBm,,,"QoS Data, SN=993, FN=0, Flags=.p..R.F."
353,131.824213,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,184,-51dBm,,,"QoS Data, SN=994, FN=0, Flags=.p....F."
356,132.6963974,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,184,-48dBm,,,"QoS Data, SN=995, FN=0, Flags=.p..R.F."
358,134.52732129999998,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,189,-52dBm,,,"QoS Data, SN=996, FN=0, Flags=.p....F."
360,136.38518929999998,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,156,-50dBm,,,"QoS Data, SN=997, FN=0, Flags=.p....F."
365,136.66763219999999,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,156,-48dBm,,,"QoS Data, SN=998, FN=0, Flags=.p..R.F."
368,138.33913619999998,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,132,-48dBm,,,"QoS Data, SN=999, FN=0, Flags=.p....F."
369,138.49105619999997,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,132,-49dBm,,,"QoS Data, SN=1000, FN=0, Flags=.p..R.F."
373,138.90758079999998,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,132,-50dBm,,,"QoS Data, SN=1001, FN=0, Flags=.p....F."
375,140.5171959,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,164,-50dBm,,,"QoS Data, SN=1002, FN=0, Flags=.p....F."
378,142.0102097,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,234,-48dBm,,,"QoS Data, SN=1003, FN=0, Flags=.p....F."
379,142.09210769999999,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,234,-58dBm,,,"QoS Data, SN=1004, FN=0, Flags=.p....F."
381,142.4488696,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,234,-52dBm,,,"QoS Data, SN=1005, FN=0, Flags=.p..R.F."
386,143.0889478,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,234,-51dBm,,,"QoS Data, SN=1006, FN=0, Flags=.p....F."
391,144.4166093,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,128,-52dBm,,,"QoS Data, SN=1007, FN=0, Flags=.p....F."
392,144.4357221,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,128,-52dBm,,,"QoS Data, SN=1008, FN=0, Flags=.p..R.F."
395,144.9780623,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,128,-47dBm,,,"QoS Data, SN=1009, FN=0, Flags=.p..R.F."
400,145.2306095,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,128,-44dBm,,,"QoS Data, SN=1010, FN=0, Flags=.p....F."
401,146.91488610000002,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,152,-44dBm,,,"QoS Data, SN=1011, FN=0, Flags=.p....F."
404,148.81763690000002,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,129,-54dBm,,,"QoS Data, SN=1012, FN=0, Flags=.p..R.F."
409,148.96254520000002,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,129,-44dBm,,,"QoS Data, SN=1013, FN=0, Flags=.p....F."
412,150.44094170000002,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,253,-56dBm,,,"QoS Data, SN=1014, FN=0, Flags=.p....F."
414,151.02558590000004,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,253,-63dBm,,,"QoS Data, SN=1015, FN=0, Flags=.p....F."
416,152.22940230000003,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,130,-52dBm,,,"QoS Data, SN=1016, FN=0, Flags=.p..R.F."
420,152.75424880000003,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,130,-41dBm,,,"QoS Data, SN=1017, FN=0, Flags=.p....F."
422,152.91394230000003,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,130,-51dBm,,,"QoS Data, SN=1018, FN=0, Flags=.p....F."
424,154.29263660000004,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,165,-39dBm,,,"QoS Data, SN=1019, FN=0, Flags=.p..R.F."
427,155.42794850000004,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,115,-48dBm,,,"QoS Data, SN=1020, FN=0, Flags=.p..R.F."
432,155.72657190000004,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,115,-55dBm,,,"QoS Data, SN=1021, FN=0, Flags=.p..R.F."
434,157.22673540000005,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,198,-45dBm,,,"QoS Data, SN=1022, FN=0, Flags=.p..R.F."
436,157.95201010000005,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,198,-53dBm,,,"QoS Data, SN=1023, FN=0, Flags=.p..R.F."
438,159.83884300000005,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,107,-50dBm,,,"QoS Data, SN=1024, FN=0, Flags=.p....F."
441,160.94153900000006,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,169,-43dBm,,,"QoS Data, SN=1025, FN=0, Flags=.p....F."
444,162.74644760000007,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,253,-58dBm,,,"QoS Data, SN=1026, FN=0, Flags=.p..R.F."
446,162.85838760000007,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,253,-42dBm,,,"QoS Data, SN=1027, FN=0, Flags=.p..R.F."
447,163.10855660000007,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,253,-51dBm,,,"QoS Data, SN=1028, FN=0, Flags=.p....F."
448,164.13956160000006,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,174,-50dBm,,,"QoS Data, SN=1029, FN=0, Flags=.p..R.F."
451,165.98152580000007,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,209,-46dBm,,,"QoS Data, SN=1030, FN=0, Flags=.p..R.F."
455,167.39544950000007,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,197,-56dBm,,,"QoS Data, SN=1031, FN=0, Flags=.p....F."
458,168.52842420000007,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,156,-58dBm,,,"QoS Data, SN=1032, FN=0, Flags=.p....F."
460,169.13589990000008,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,156,-53dBm,,,"QoS Data, SN=1033, FN=0, Flags=.p....F."
461,171.0430068000001,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,133,-53dBm,,,"QoS Data, SN=1034, FN=0, Flags=.p..R.F."
464,171.7970463000001,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,133,-42dBm,,,"QoS Data, SN=1035, FN=0, Flags=.p....F."
466,172.2511556000001,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,133,-52dBm,,,"QoS Data, SN=1036, FN=0, Flags=.p....F."
470,173.9294112000001,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,140,-44dBm,,,"QoS Data, SN=1037, FN=0, Flags=.p....F."
471,174.9918652000001,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,248,-50dBm,,,"QoS Data, SN=1038, FN=0, Flags=.p..R.F."
472,175.26229500000008,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,248,-42dBm,,,"QoS Data, SN=1039, FN=0, Flags=.p....F."
477,175.7760733000001,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,248,-45dBm,,,"QoS Data, SN=1040, FN=0, Flags=.p..R.F."
478,176.6655325000001,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,248,-41dBm,,,"QoS Data, SN=1041, FN=0, Flags=.p..R.F."
479,178.0961932000001,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,234,-58dBm,,,"QoS Data, SN=1042, FN=0, Flags=.p....F."
