No.,Time,Source,Destination,Protocol,Length,Signal strength (dBm),Noise level (dBm),Signal/noise ratio (dB),Info
37,13.838992000000003,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,254,-36dBm,,,"QoS Data, SN=580, FN=0, Flags=.p..R.F."
38,14.469884800000003,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,254,-29dBm,,,"QoS Data, SN=581, FN=0, Flags=.p....F."
40,16.190018100000003,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,210,-28dBm,,,"QoS Data, SN=582, FN=0, Flags=.p..R.F."
41,16.446818600000004,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,210,-46dBm,,,"QoS Data, SN=583, FN=0, Flags=.p....F."
46,16.888386500000003,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,210,-15dBm,,,"QoS Data, SN=584, FN=0, Flags=.p..R.F."
50,17.354230500000003,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,210,-25dBm,,,"QoS Data, SN=585, FN=0, Flags=.p..R.F."
53,19.022888700000003,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,240,-32dBm,,,"QoS Data, SN=586, FN=0, Flags=.p....F."
56,19.407532300000003,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,240,-30dBm,,,"QoS Data, SN=587, FN=0, Flags=.p..R.F."
59,21.191330000000004,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,161,-40dBm,,,"QoS Data, SN=588, FN=0, Flags=.p..R.F."
61,23.183914400000006,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,232,-38dBm,,,"QoS Data, SN=589, FN=0, Flags=.p..R.F."
65,24.054528000000005,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,232,-40dBm,,,"QoS Data, SN=590, FN=0, Flags=.p..R.F."
66,25.886175200000004,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,195,-18dBm,,,"QoS Data, SN=591, FN=0, Flags=.p....F."
67,27.222065200000003,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,230,-35dBm,,,"QoS Data, SN=592, FN=0, Flags=.p....F."
72,28.380352200000004,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,159,-32dBm,,,"QoS Data, SN=593, FN=0, Flags=.p..R.F."
73,30.368281200000006,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,142,-35dBm,,,"QoS Data, SN=594, FN=0, Flags=.p....F."
77,31.095032200000006,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,142,-27dBm,,,"QoS Data, SN=595, FN=0, Flags=.p..R.F."
81,32.12430270000001,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,170,-39dBm,,,"QoS Data, SN=596, FN=0, Flags=.p....F."
84,32.63879280000001,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,170,-56dBm,,,"QoS Data, SN=597, FN=0, Flags=.p....F."
86,33.053793100000014,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,170,-21dBm,,,"QoS Data, SN=598, FN=0, Flags=.p....F."
91,33.77254660000001,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,170,-38dBm,,,"QoS Data, SN=599, FN=0, Flags=.p....F."
95,35.27990290000001,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,212,-53dBm,,,"QoS Data, SN=600, FN=0, Flags=.p....F."
100,36.70484500000001,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,230,-43dBm,,,"QoS Data, SN=601, FN=0, Flags=.p....F."
104,38.323553400000016,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,221,-34dBm,,,"QoS Data, SN=602, FN=0, Flags=.p..R.F."
107,38.47631680000001,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,221,-48dBm,,,"QoS Data, SN=603, FN=0, Flags=.p....F."
109,38.80757400000002,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,221,-29dBm,,,"QoS Data, SN=604, FN=0, Flags=.p....F."
113,39.298425500000015,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,221,-42dBm,,,"QoS Data, SN=605, FN=0, Flags=.p....F."
114,41.03845250000001,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,182,-62dBm,,,"QoS Data, SN=606, FN=0, Flags=.p..R.F."
119,42.25816170000001,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,234,-45dBm,,,"QoS Data, SN=607, FN=0, Flags=.p....F."
120,44.10550330000001,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,218,-29dBm,,,"QoS Data, SN=608, FN=0, Flags=.p....F."
123,45.94970820000001,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,203,-34dBm,,,"QoS Data, SN=609, FN=0, Flags=.p....F."
125,47.427031000000014,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,115,-39dBm,,,"QoS Data, SN=610, FN=0, Flags=.p....F."
127,49.049472500000014,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,222,-20dBm,,,"QoS Data, SN=611, FN=0, Flags=.p..R.F."
130,50.28413440000001,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,208,-38dBm,,,"QoS Data, SN=612, FN=0, Flags=.p....F."
132,51.768178100000014,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,162,-39dBm,,,"QoS Data, SN=613, FN=0, Flags=.p....F."
133,52.74236250000001,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,162,-37dBm,,,"QoS Data, SN=614, FN=0, Flags=.p..R.F."
135,54.58638490000001,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,156,-20dBm,,,"QoS Data, SN=615, FN=0, Flags=.p....F."
136,55.77232090000001,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,118,-37dBm,,,"QoS Data, SN=616, FN=0, Flags=.p....F."
138,57.25629290000001,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,129,-30dBm,,,"QoS Data, SN=617, FN=0, Flags=.p..R.F."
141,58.801558600000014,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,215,-23dBm,,,"QoS Data, SN=618, FN=0, Flags=.p....F."
144,59.719270500000015,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,215,-35dBm,,,"QoS Data, SN=619, FN=0, Flags=.p....F."
147,60.97078980000001,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,210,-37dBm,,,"QoS Data, SN=620, FN=0, Flags=.p....F."
148,62.74096920000001,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,203,-29dBm,,,"QoS Data, SN=621, FN=0, Flags=.p....F."
153,64.46757950000001,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,160,-22dBm,,,"QoS Data, SN=622, FN=0, Flags=.p..R.F."
154,66.01952680000001,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,122,-29dBm,,,"QoS Data, SN=623, FN=0, Flags=.p..R.F."
156,66.91446060000001,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,122,-27dBm,,,"QoS Data, SN=624, FN=0, Flags=.p..R.F."
159,68.28549410000001,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,139,-33dBm,,,"QoS Data, SN=625, FN=0, Flags=.p....F."
161,69.35169320000001,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,239,-54dBm,,,"QoS Data, SN=626, FN=0, Flags=.p....F."
165,71.24196150000002,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,112,-31dBm,,,"QoS Data, SN=627, FN=0, Flags=.p....F."
169,71.37552370000002,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,112,-38dBm,,,"QoS Data, SN=628, FN=0, Flags=.p....F."
170,73.21497210000001,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,203,-37dBm,,,"QoS Data, SN=629, FN=0, Flags=.p....F."
175,74.2941303,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,123,-35dBm,,,"QoS Data, SN=630, FN=0, Flags=.p....F."
179,76.20003580000001,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,192,-34dBm,,,"QoS Data, SN=631, FN=0, Flags=.p....F."
184,78.1647846,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,124,-32dBm,,,"QoS Data, SN=632, FN=0, Flags=.p..R.F."
188,79.2599007,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,136,-41dBm,,,"QoS Data, SN=633, FN=0, Flags=.p....F."
189,79.6129001,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,136,-39dBm,,,"QoS Data, SN=634, FN=0, Flags=.p....F."
193,80.7815763,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,196,-40dBm,,,"QoS Data, SN=635, FN=0, Flags=.p..R.F."
196,82.6534905,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,234,-28dBm,,,"QoS Data, SN=636, FN=0, Flags=.p....F."
201,84.026962,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,212,-43dBm,,,"QoS Data, SN=637, FN=0, Flags=.p....F."
205,85.5105222,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,145,-25dBm,,,"QoS Data, SN=638, FN=0, Flags=.p....F."
208,86.7256654,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,256,-33dBm,,,"QoS Data, SN=639, FN=0, Flags=.p....F."
210,88.41647859999999,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,239,-42dBm,,,"QoS Data, SN=640, FN=0, Flags=.p..R.F."
213,89.44659859999999,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,238,-39dBm,,,"QoS Data, SN=641, FN=0, Flags=.p....F."
218,90.54028909999998,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,246,-32dBm,,,"QoS Data, SN=642, FN=0, Flags=.p....F."
219,90.58185809999998,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,246,-27dBm,,,"QoS Data, SN=643, FN=0, Flags=.p..R.F."
223,91.06535489999997,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,246,-29dBm,,,"QoS Data, SN=644, FN=0, Flags=.p....F."
224,92.38322109999997,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,145,-47dBm,,,"QoS Data, SN=645, FN=0, Flags=.p....F."
225,93.15765839999997,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,145,-36dBm,,,"QoS Data, SN=646, FN=0, Flags=.p....F."
228,93.60585399999998,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,145,-31dBm,,,"QoS Data, SN=647, FN=0, Flags=.p..R.F."
229,95.12013739999998,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,222,-34dBm,,,"QoS Data, SN=648, FN=0, Flags=.p..R.F."
231,95.73436899999997,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,222,-22dBm,,,"QoS Data, SN=649, FN=0, Flags=.p....F."
233,96.96148589999997,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,200,-35dBm,,,"QoS Data, SN=650, FN=0, Flags=.p..R.F."
236,97.64512409999998,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,200,-26dBm,,,"QoS Data, SN=651, FN=0, Flags=.p..R.F."
241,98.25527259999997,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,200,-50dBm,,,"QoS Data, SN=652, FN=0, Flags=.p....F."
242,98.86558339999996,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,200,-21dBm,,,"QoS Data, SN=653, FN=0, Flags=.p..R.F."
243,99.63256719999997,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,200,-34dBm,,,"QoS Data, SN=654, FN=0, Flags=.p..R.F."
245,100.47879129999997,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,200,-27dBm,,,"QoS Data, SN=655, FN=0, Flags=.p..R.F."
249,101.78578719999997,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,175,-19dBm,,,"QoS Data, SN=656, FN=0, Flags=.p....F."
250,102.44755679999997,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,175,-41dBm,,,"QoS Data, SN=657, FN=0, Flags=.p..R.F."
253,102.67323469999997,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,175,-37dBm,,,"QoS Data, SN=658, FN=0, Flags=.p....F."
257,104.28631969999996,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,250,-23dBm,,,"QoS Data, SN=659, FN=0, Flags=.p....F."
258,106.04459169999997,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,124,-39dBm,,,"QoS Data, SN=660, FN=0, Flags=.p....F."
262,107.40850239999997,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,165,-35dBm,,,"QoS Data, SN=661, FN=0, Flags=.p..R.F."
263,108.47825339999997,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,154,-40dBm,,,"QoS Data, SN=662, FN=0, Flags=.p....F."
265,110.33484859999997,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,153,-45dBm,,,"QoS Data, SN=663, FN=0, Flags=.p..R.F."
269,110.34967089999998,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,153,-37dBm,,,"QoS Data, SN=664, FN=0, Flags=.p....F."
273,112.33883759999998,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,135,-26dBm,,,"QoS Data, SN=665, FN=0, Flags=.p....F."
278,114.10417569999997,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,161,-19dBm,,,"QoS Data, SN=666, FN=0, Flags=.p....F."
283,114.16152049999997,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,161,-27dBm,,,"QoS Data, SN=667, FN=0, Flags=.p..R.F."
288,115.65695309999997,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,131,-29dBm,,,"QoS Data, SN=668, FN=0, Flags=.p....F."
291,116.08855909999997,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,131,-40dBm,,,"QoS Data, SN=669, FN=0, Flags=.p..R.F."
296,116.30940769999997,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,131,-38dBm,,,"QoS Data, SN=670, FN=0, Flags=.p....F."
301,117.57272289999996,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,142,-24dBm,,,"QoS Data, SN=671, FN=0, Flags=.p....F."
304,118.42051869999996,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,142,-29dBm,,,"QoS Data, SN=672, FN=0, Flags=.p....F."
309,119.59671129999995,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,189,-27dBm,,,"QoS Data, SN=673, FN=0, Flags=.p....F."
313,120.96901859999996,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,147,-34dBm,,,"QoS Data, SN=674, FN=0, Flags=.p....F."
314,121.81285839999995,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,147,-27dBm,,,"QoS Data, SN=675, FN=0, Flags=.p..R.F."
319,122.35609809999995,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,147,-31dBm,,,"QoS Data, SN=676, FN=0, Flags=.p..R.F."
322,122.70466199999996,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,147,-38dBm,,,"QoS Data, SN=677, FN=0, Flags=.p....F."
323,123.10210899999996,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,147,-47dBm,,,"QoS Data, SN=678, FN=0, Flags=.p....F."
324,123.50512639999995,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,147,-26dBm,,,"QoS Data, SN=679, FN=0, Flags=.p....F."
329,124.07267129999995,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,147,-61dBm,,,"QoS Data, SN=680, FN=0, Flags=.p....F."
333,125.97217989999996,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,203,-38dBm,,,"QoS Data, SN=681, FN=0, Flags=.p....F."
335,127.18161039999995,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,204,-40dBm,,,"QoS Data, SN=682, FN=0, Flags=.p....F."
338,127.39691079999996,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,204,-55dBm,,,"QoS Data, SN=683, FN=0, Flags=.p..R.F."
341,128.00025099999996,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,204,-44dBm,,,"QoS Data, SN=684, FN=0, Flags=.p....F."
344,129.25765649999997,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,121,-21dBm,,,"QoS Data, SN=685, FN=0, Flags=.p....F."
346,129.97698699999998,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,121,-45dBm,,,"QoS Data, SN=686, FN=0, Flags=.p....F."
350,130.6107898,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,121,-26dBm,,,"QoS Data, SN=687, FN=0, Flags=.p....F."
355,131.7513827,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,172,-28dBm,,,"QoS Data, SN=688, FN=0, Flags=.p..R.F."
360,133.5466908,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,214,-32dBm,,,"QoS Data, SN=689, FN=0, Flags=.p..R.F."
362,134.3249236,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,214,-31dBm,,,"QoS Data, SN=690, FN=0, Flags=.p....F."
366,135.0552108,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,214,-18dBm,,,"QoS Data, SN=691, FN=0, Flags=.p....F."
367,135.5031528,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,214,-33dBm,,,"QoS Data, SN=692, FN=0, Flags=.p....F."
369,136.0145664,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,214,-38dBm,,,"QoS Data, SN=693, FN=0, Flags=.p....F."
370,136.02805180000001,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,214,-36dBm,,,"QoS Data, SN=694, FN=0, Flags=.p....F."
374,137.212554,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,172,-34dBm,,,"QoS Data, SN=695, FN=0, Flags=.p....F."
376,137.4955213,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,172,-25dBm,,,"QoS Data, SN=696, FN=0, Flags=.p..R.F."
377,138.5578264,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,160,-46dBm,,,"QoS Data, SN=697, FN=0, Flags=.p....F."
378,140.1477364,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,255,-31dBm,,,"QoS Data, SN=698, FN=0, Flags=.p..R.F."
382,140.65105640000002,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,255,-35dBm,,,"QoS Data, SN=699, FN=0, Flags=.p..R.F."
385,141.34446860000003,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,255,-45dBm,,,"QoS Data, SN=700, FN=0, Flags=.p....F."
390,143.07047610000004,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,108,-25dBm,,,"QoS Data, SN=701, FN=0, Flags=.p..R.F."
393,143.84068470000003,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,108,-29dBm,,,"QoS Data, SN=702, FN=0, Flags=.p....F."
394,144.7387193,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,108,-47dBm,,,"QoS Data, SN=703, FN=0, Flags=.p....F."
395,145.17143180000002,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,108,-39dBm,,,"QoS Data, SN=704, FN=0, Flags=.p....F."
396,146.564071,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,113,-41dBm,,,"QoS Data, SN=705, FN=0, Flags=.p....F."
397,147.82754050000003,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,250,-26dBm,,,"QoS Data, SN=706, FN=0, Flags=.p....F."
401,149.08191090000003,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,170,-18dBm,,,"QoS Data, SN=707, FN=0, Flags=.p....F."
406,150.1362027,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,221,-40dBm,,,"QoS Data, SN=708, FN=0, Flags=.p....F."
411,151.07301990000002,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,221,-40dBm,,,"QoS Data, SN=709, FN=0, Flags=.p..R.F."
413,152.89746920000002,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,147,-35dBm,,,"QoS Data, SN=710, FN=0, Flags=.p....F."
415,153.25576490000003,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,147,-32dBm,,,"QoS Data, SN=711, FN=0, Flags=.p....F."
418,155.12551730000004,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,251,-40dBm,,,"QoS Data, SN=712, FN=0, Flags=.p..R.F."
420,155.17974220000005,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,251,-51dBm,,,"QoS Data, SN=713, FN=0, Flags=.p....F."
424,156.00036000000006,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,251,-27dBm,,,"QoS Data, SN=714, FN=0, Flags=.p..R.F."
427,157.70751590000006,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,209,-28dBm,,,"QoS Data, SN=715, FN=0, Flags=.p..R.F."
428,158.64315300000007,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,209,-42dBm,,,"QoS Data, SN=716, FN=0, Flags=.p....F."
433,160.51643420000008,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,137,-23dBm,,,"QoS Data, SN=717, FN=0, Flags=.p..R.F."
435,162.03499670000008,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,233,-27dBm,,,"QoS Data, SN=718, FN=0, Flags=.p..R.F."
440,163.6661244000001,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,242,-51dBm,,,"QoS Data, SN=719, FN=0, Flags=.p..R.F."
441,164.5483604000001,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,242,-24dBm,,,"QoS Data, SN=720, FN=0, Flags=.p....F."
443,165.2218372000001,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,242,-46dBm,,,"QoS Data, SN=721, FN=0, Flags=.p..R.F."
446,166.2999100000001,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,237,-30dBm,,,"QoS Data, SN=722, FN=0, Flags=.p....F."
451,167.7047031000001,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,196,-16dBm,,,"QoS Data, SN=723, FN=0, Flags=.p....F."
455,168.1223312000001,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,196,-34dBm,,,"QoS Data, SN=724, FN=0, Flags=.p....F."
459,168.8602043000001,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,196,-43dBm,,,"QoS Data, SN=725, FN=0, Flags=.p....F."
463,169.3556565000001,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,196,-29dBm,,,"QoS Data, SN=726, FN=0, Flags=.p....F."
467,169.7486686000001,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,196,-39dBm,,,"QoS Data, SN=727, FN=0, Flags=.p....F."
472,170.83535300000008,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,194,-30dBm,,,"QoS Data, SN=728, FN=0, Flags=.p..R.F."
475,171.1732829000001,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,194,-50dBm,,,"QoS Data, SN=729, FN=0, Flags=.p....F."
478,172.65375250000008,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,248,-36dBm,,,"QoS Data, SN=730, FN=0, Flags=.p....F."
481,174.59387750000008,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,216,-23dBm,,,"QoS Data, SN=731, FN=0, Flags=.p....F."
486,176.51545860000007,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,242,-37dBm,,,"QoS Data, SN=732, FN=0, Flags=.p....F."
491,176.72151550000007,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,242,-21dBm,,,"QoS Data, SN=733, FN=0, Flags=.p..R.F."
495,178.23636700000006,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,208,-32dBm,,,"QoS Data, SN=734, FN=0, Flags=.p....F."
496,178.37675540000006,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,208,-38dBm,,,"QoS Data, SN=735, FN=0, Flags=.p..R.F."
497,179.60130110000006,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,235,-32dBm,,,"QoS Data, SN=736, FN=0, Flags=.p....F."
498,179.64975330000007,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,235,-29dBm,,,"QoS Data, SN=737, FN=0, Flags=.p....F."
502,180.36660760000007,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,235,-55dBm,,,"QoS Data, SN=738, FN=0, Flags=.p....F."
507,180.64047630000007,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,235,-36dBm,,,"QoS Data, SN=739, FN=0, Flags=.p....F."
508,181.68946570000008,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,242,-28dBm,,,"QoS Data, SN=740, FN=0, Flags=.p..R.F."
513,183.15021610000008,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,204,-33dBm,,,"QoS Data, SN=741, FN=0, Flags=.p..R.F."
516,184.85211850000007,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,235,-31dBm,,,"QoS Data, SN=742, FN=0, Flags=.p..R.F."
518,186.78634640000007,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,140,-47dBm,,,"QoS Data, SN=743, FN=0, Flags=.p....F."
521,186.86577690000007,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,140,-46dBm,,,"QoS Data, SN=744, FN=0, Flags=.p....F."
