No.,Time,Source,Destination,Protocol,Length,Signal strength (dBm),Noise level (dBm),Signal/noise ratio (dB),Info
298,99.82378209999997,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,125,-45dBm,,,"QoS Data, SN=525, FN=0, Flags=.p..R.F."
303,101.01637999999997,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,116,-40dBm,,,"QoS Data, SN=526, FN=0, Flags=.p..R.F."
308,102.52474609999997,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,145,-43dBm,,,"QoS Data, SN=527, FN=0, Flags=.p....F."
313,103.89141129999997,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,170,-37dBm,,,"QoS Data, SN=528, FN=0, Flags=.p....F."
318,105.59064049999998,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,163,-56dBm,,,"QoS Data, SN=529, FN=0, Flags=.p....F."
319,105.63906399999998,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,163,-41dBm,,,"QoS Data, SN=530, FN=0, Flags=.p..R.F."
320,106.44865189999997,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,163,-46dBm,,,"QoS Data, SN=531, FN=0, Flags=.p..R.F."
325,107.72852889999997,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,189,-46dBm,,,"QoS Data, SN=532, FN=0, Flags=.p..R.F."
327,108.57641649999997,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,189,-41dBm,,,"QoS Data, SN=533, FN=0, Flags=.p....F."
332,109.06062499999996,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,189,-33dBm,,,"QoS Data, SN=534, FN=0, Flags=.p....F."
335,110.71497579999996,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,231,-51dBm,,,"QoS Data, SN=535, FN=0, Flags=.p..R.F."
337,111.83563319999996,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,210,-40dBm,,,"QoS Data, SN=536, FN=0, Flags=.p....F."
339,112.19605659999996,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,210,-37dBm,,,"QoS Data, SN=537, FN=0, Flags=.p....F."
344,114.13904299999996,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,120,-29dBm,,,"QoS Data, SN=538, FN=0, Flags=.p....F."
345,115.20739119999996,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,224,-35dBm,,,"QoS Data, SN=539, FN=0, Flags=.p....F."
349,116.82322919999996,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,243,-24dBm,,,"QoS Data, SN=540, FN=0, Flags=.p..R.F."
352,117.50892719999996,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,243,-37dBm,,,"QoS Data, SN=541, FN=0, Flags=.p....F."
355,117.56884929999995,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,243,-31dBm,,,"QoS Data, SN=542, FN=0, Flags=.p....F."
358,118.98158949999996,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,143,-38dBm,,,"QoS Data, SN=543, FN=0, Flags=.p....F."
359,119.60404509999995,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,143,-38dBm,,,"QoS Data, SN=544, FN=0, Flags=.p....F."
363,121.20554279999995,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,117,-49dBm,,,"QoS Data, SN=545, FN=0, Flags=.p..R.F."
366,122.87115479999994,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,254,-24dBm,,,"QoS Data, SN=546, FN=0, Flags=.p..R.F."
370,123.32208319999994,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,254,-32dBm,,,"QoS Data, SN=547, FN=0, Flags=.p....F."
372,124.23450379999994,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,254,-44dBm,,,"QoS Data, SN=548, FN=0, Flags=.p..R.F."
376,126.10708029999994,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,156,-38dBm,,,"QoS Data, SN=549, FN=0, Flags=.p..R.F."
379,126.49958309999994,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,156,-46dBm,,,"QoS Data, SN=550, FN=0, Flags=.p....F."
380,128.36719529999993,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,132,-45dBm,,,"QoS Data, SN=551, FN=0, Flags=.p....F."
384,130.18614379999994,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,229,-39dBm,,,"QoS Data, SN=552, FN=0, Flags=.p..R.F."
387,131.80983709999995,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,164,-47dBm,,,"QoS Data, SN=553, FN=0, Flags=.p..R.F."
391,133.30174879999996,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,166,-48dBm,,,"QoS Data, SN=554, FN=0, Flags=.p....F."
394,134.07280279999995,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,166,-34dBm,,,"QoS Data, SN=555, FN=0, Flags=.p....F."
395,134.79339889999994,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,166,-57dBm,,,"QoS Data, SN=556, FN=0, Flags=.p....F."
398,135.87081639999994,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,232,-32dBm,,,"QoS Data, SN=557, FN=0, Flags=.p....F."
400,136.82196329999994,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,232,-48dBm,,,"QoS Data, SN=558, FN=0, Flags=.p..R.F."
402,137.72475699999993,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,232,-51dBm,,,"QoS Data, SN=559, FN=0, Flags=.p....F."
404,138.46222909999992,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,232,-52dBm,,,"QoS Data, SN=560, FN=0, Flags=.p....F."
409,139.45668369999993,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,232,-39dBm,,,"QoS Data, SN=561, FN=0, Flags=.p....F."
413,139.92728659999992,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,232,-41dBm,,,"QoS Data, SN=562, FN=0, Flags=.p....F."
416,140.84002109999992,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,232,-53dBm,,,"QoS Data, SN=563, FN=0, Flags=.p....F."
417,141.97546749999992,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,212,-40dBm,,,"QoS Data, SN=564, FN=0, Flags=.p....F."
420,142.03712109999992,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,212,-37dBm,,,"QoS Data, SN=565, FN=0, Flags=.p..R.F."
424,143.01293559999993,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,212,-36dBm,,,"QoS Data, SN=566, FN=0, Flags=.p....F."
429,144.62700689999994,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,211,-32dBm,,,"QoS Data, SN=567, FN=0, Flags=.p....F."
430,145.79450809999994,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,230,-56dBm,,,"QoS Data, SN=568, FN=0, Flags=.p..R.F."
435,146.52738479999994,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,230,-57dBm,,,"QoS Data, SN=569, FN=0, Flags=.p....F."
440,148.37930349999993,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,224,-43dBm,,,"QoS Data, SN=570, FN=0, Flags=.p..R.F."
444,149.79514069999993,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,114,-32dBm,,,"QoS Data, SN=571, FN=0, Flags=.p....F."
448,150.41600569999994,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,114,-25dBm,,,"QoS Data, SN=572, FN=0, Flags=.p....F."
450,152.36819769999994,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,214,-42dBm,,,"QoS Data, SN=573, FN=0, Flags=.p....F."
453,153.77252779999995,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,106,-43dBm,,,"QoS Data, SN=574, FN=0, Flags=.p....F."
457,155.38093259999994,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,149,-42dBm,,,"QoS Data, SN=575, FN=0, Flags=.p....F."
460,157.15362139999993,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,164,-39dBm,,,"QoS Data, SN=576, FN=0, Flags=.p....F."
461,158.65909789999992,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,201,-25dBm,,,"QoS Data, SN=577, FN=0, Flags=.p..R.F."
465,159.39449269999992,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,201,-40dBm,,,"QoS Data, SN=578, FN=0, Flags=.p..R.F."
470,161.0791362999999,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,125,-46dBm,,,"QoS Data, SN=579, FN=0, Flags=.p..R.F."
472,162.9218188999999,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,251,-31dBm,,,"QoS Data, SN=580, FN=0, Flags=.p..R.F."
476,163.35715999999988,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,251,-29dBm,,,"QoS Data, SN=581, FN=0, Flags=.p..R.F."
477,164.4906223999999,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,196,-34dBm,,,"QoS Data, SN=582, FN=0, Flags=.p....F."
482,166.2763512999999,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,126,-47dBm,,,"QoS Data, SN=583, FN=0, Flags=.p....F."
487,167.8442352999999,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,120,-33dBm,,,"QoS Data, SN=584, FN=0, Flags=.p....F."
492,169.0674222999999,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,122,-32dBm,,,"QoS Data, SN=585, FN=0, Flags=.p....F."
497,170.2245538999999,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,147,-16dBm,,,"QoS Data, SN=586, FN=0, Flags=.p....F."
501,171.9197388999999,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,244,-21dBm,,,"QoS Data, SN=587, FN=0, Flags=.p..R.F."
505,173.82070689999992,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,235,-55dBm,,,"QoS Data, SN=588, FN=0, Flags=.p..R.F."
508,174.1570433999999,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,235,-40dBm,,,"QoS Data, SN=589, FN=0, Flags=.p....F."
511,175.3629762999999,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,111,-48dBm,,,"QoS Data, SN=590, FN=0, Flags=.p....F."
515,176.0652362999999,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,111,-29dBm,,,"QoS Data, SN=591, FN=0, Flags=.p....F."
519,176.3071407999999,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,111,-37dBm,,,"QoS Data, SN=592, FN=0, Flags=.p....F."
522,176.3906660999999,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,111,-42dBm,,,"QoS Data, SN=593, FN=0, Flags=.p..R.F."
526,177.0555218999999,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,111,-21dBm,,,"QoS Data, SN=594, FN=0, Flags=.p....F."
529,178.4160348999999,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,107,-49dBm,,,"QoS Data, SN=595, FN=0, Flags=.p....F."
534,178.4587318999999,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,107,-57dBm,,,"QoS Data, SN=596, FN=0, Flags=.p....F."
536,180.4267440999999,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,138,-23dBm,,,"QoS Data, SN=597, FN=0, Flags=.p..R.F."
541,182.24271269999988,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,187,-29dBm,,,"QoS Data, SN=598, FN=0, Flags=.p....F."
542,183.96221679999988,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,184,-27dBm,,,"QoS Data, SN=599, FN=0, Flags=.p....F."
547,184.81335999999988,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,184,-36dBm,,,"QoS Data, SN=600, FN=0, Flags=.p....F."
551,186.66036179999986,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,223,-30dBm,,,"QoS Data, SN=601, FN=0, Flags=.p....F."
552,188.56512769999986,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,228,-51dBm,,,"QoS Data, SN=602, FN=0, Flags=.p....F."
