No.,Time,Source,Destination,Protocol,Length,Signal strength (dBm),Noise level (dBm),Signal/noise ratio (dB),Info
6,1.1395191,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,149,-33dBm,,,"QoS Data, SN=612, FN=0, Flags=.p..R.F."
7,2.048896,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,149,-31dBm,,,"QoS Data, SN=613, FN=0, Flags=.p....F."
8,2.209282,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,149,-44dBm,,,"QoS Data, SN=614, FN=0, Flags=.p....F."
13,4.2021801,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,230,-30dBm,,,"QoS Data, SN=615, FN=0, Flags=.p....F."
17,5.392547799999999,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,243,-26dBm,,,"QoS Data, SN=616, FN=0, Flags=.p..R.F."
22,6.953001399999999,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,153,-33dBm,,,"QoS Data, SN=617, FN=0, Flags=.p..R.F."
24,7.210122599999999,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,153,-33dBm,,,"QoS Data, SN=618, FN=0, Flags=.p....F."
27,8.433223799999999,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,178,-32dBm,,,"QoS Data, SN=619, FN=0, Flags=.p....F."
31,8.474602199999998,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,178,-34dBm,,,"QoS Data, SN=620, FN=0, Flags=.p....F."
32,8.545966199999999,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,178,-40dBm,,,"QoS Data, SN=621, FN=0, Flags=.p....F."
34,10.183517799999999,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,166,-33dBm,,,"QoS Data, SN=622, FN=0, Flags=.p....F."
35,11.6632614,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,228,-75dBm,,,"QoS Data, SN=623, FN=0, Flags=.p..R.F."
38,12.7691224,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,156,-68dBm,,,"QoS Data, SN=624, FN=0, Flags=.p....F."
43,13.660524500000001,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,156,-53dBm,,,"QoS Data, SN=625, FN=0, Flags=.p....F."
47,14.175315000000001,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,156,-31dBm,,,"QoS Data, SN=626, FN=0, Flags=.p....F."
52,15.978916100000001,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,134,-45dBm,,,"QoS Data, SN=627, FN=0, Flags=.p..R.F."
55,17.679088200000002,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,123,-37dBm,,,"QoS Data, SN=628, FN=0, Flags=.p..R.F."
60,18.156777100000003,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,123,-36dBm,,,"QoS Data, SN=629, FN=0, Flags=.p....F."
61,19.799239800000002,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,199,-27dBm,,,"QoS Data, SN=630, FN=0, Flags=.p....F."
62,20.362949300000004,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,199,-25dBm,,,"QoS Data, SN=631, FN=0, Flags=.p..R.F."
63,22.184633200000004,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,194,-41dBm,,,"QoS Data, SN=632, FN=0, Flags=.p....F."
68,23.156134800000004,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,194,-30dBm,,,"QoS Data, SN=633, FN=0, Flags=.p....F."
73,24.079347700000003,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,194,-17dBm,,,"QoS Data, SN=634, FN=0, Flags=.p....F."
77,24.328806400000005,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,194,-25dBm,,,"QoS Data, SN=635, FN=0, Flags=.p....F."
78,25.114002800000005,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,194,-20dBm,,,"QoS Data, SN=636, FN=0, Flags=.p..R.F."
81,26.197678800000006,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,128,-47dBm,,,"QoS Data, SN=637, FN=0, Flags=.p....F."
84,27.060890800000006,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,128,-21dBm,,,"QoS Data, SN=638, FN=0, Flags=.p....F."
86,28.070550400000005,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,141,-38dBm,,,"QoS Data, SN=639, FN=0, Flags=.p....F."
89,28.827815500000007,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,141,-30dBm,,,"QoS Data, SN=640, FN=0, Flags=.p....F."
91,30.25428090000001,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,241,-33dBm,,,"QoS Data, SN=641, FN=0, Flags=.p....F."
96,31.45348940000001,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,138,-52dBm,,,"QoS Data, SN=642, FN=0, Flags=.p..R.F."
100,32.44151460000001,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,138,-29dBm,,,"QoS Data, SN=643, FN=0, Flags=.p..R.F."
105,32.63206240000001,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,138,-54dBm,,,"QoS Data, SN=644, FN=0, Flags=.p....F."
108,32.79151400000001,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,138,-30dBm,,,"QoS Data, SN=645, FN=0, Flags=.p....F."
109,34.345594000000006,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,253,-46dBm,,,"QoS Data, SN=646, FN=0, Flags=.p....F."
111,36.28981580000001,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,205,-16dBm,,,"QoS Data, SN=647, FN=0, Flags=.p....F."
116,37.567176700000005,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,175,-49dBm,,,"QoS Data, SN=648, FN=0, Flags=.p....F."
121,39.5120354,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,154,-30dBm,,,"QoS Data, SN=649, FN=0, Flags=.p....F."
126,40.2511616,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,154,-37dBm,,,"QoS Data, SN=650, FN=0, Flags=.p..R.F."
130,42.0324005,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,117,-44dBm,,,"QoS Data, SN=651, FN=0, Flags=.p....F."
131,42.3116737,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,117,-40dBm,,,"QoS Data, SN=652, FN=0, Flags=.p....F."
133,44.1425931,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,251,-34dBm,,,"QoS Data, SN=653, FN=0, Flags=.p....F."
137,45.0024325,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,251,-55dBm,,,"QoS Data, SN=654, FN=0, Flags=.p..R.F."
141,46.4589806,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,139,-48dBm,,,"QoS Data, SN=655, FN=0, Flags=.p..R.F."
144,48.097711399999994,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,160,-37dBm,,,"QoS Data, SN=656, FN=0, Flags=.p..R.F."
146,49.924858099999994,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,195,-25dBm,,,"QoS Data, SN=657, FN=0, Flags=.p..R.F."
149,51.08678859999999,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,169,-30dBm,,,"QoS Data, SN=658, FN=0, Flags=.p....F."
153,52.735749199999994,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,134,-37dBm,,,"QoS Data, SN=659, FN=0, Flags=.p..R.F."
155,53.784321399999996,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,106,-25dBm,,,"QoS Data, SN=660, FN=0, Flags=.p....F."
157,55.0395725,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,117,-22dBm,,,"QoS Data, SN=661, FN=0, Flags=.p....F."
160,56.206482099999995,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,201,-50dBm,,,"QoS Data, SN=662, FN=0, Flags=.p....F."
163,56.44483999999999,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,201,-18dBm,,,"QoS Data, SN=663, FN=0, Flags=.p..R.F."
165,57.38779999999999,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,201,-16dBm,,,"QoS Data, SN=664, FN=0, Flags=.p..R.F."
166,58.84947739999999,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,116,-35dBm,,,"QoS Data, SN=665, FN=0, Flags=.p....F."
167,59.00739289999999,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,116,-38dBm,,,"QoS Data, SN=666, FN=0, Flags=.p....F."
172,59.16700709999999,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,116,-15dBm,,,"QoS Data, SN=667, FN=0, Flags=.p....F."
176,59.265358199999994,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,116,-46dBm,,,"QoS Data, SN=668, FN=0, Flags=.p....F."
177,60.714875199999994,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,173,-60dBm,,,"QoS Data, SN=669, FN=0, Flags=.p..R.F."
182,62.06554669999999,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,125,-38dBm,,,"QoS Data, SN=670, FN=0, Flags=.p..R.F."
187,63.29993129999999,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,159,-56dBm,,,"QoS Data, SN=671, FN=0, Flags=.p....F."
191,63.77293019999999,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,159,-58dBm,,,"QoS Data, SN=672, FN=0, Flags=.p....F."
195,64.65372369999999,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,159,-29dBm,,,"QoS Data, SN=673, FN=0, Flags=.p....F."
197,66.12574419999999,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,144,-24dBm,,,"QoS Data, SN=674, FN=0, Flags=.p..R.F."
200,67.80180199999998,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,218,-25dBm,,,"QoS Data, SN=675, FN=0, Flags=.p....F."
203,68.51629399999999,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,218,-53dBm,,,"QoS Data, SN=676, FN=0, Flags=.p....F."
206,69.19516069999999,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,218,-44dBm,,,"QoS Data, SN=677, FN=0, Flags=.p....F."
210,71.10479169999999,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,224,-35dBm,,,"QoS Data, SN=678, FN=0, Flags=.p....F."
215,72.86045999999999,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,223,-25dBm,,,"QoS Data, SN=679, FN=0, Flags=.p....F."
218,73.3772013,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,223,-47dBm,,,"QoS Data, SN=680, FN=0, Flags=.p....F."
220,75.2354173,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,237,-18dBm,,,"QoS Data, SN=681, FN=0, Flags=.p..R.F."
225,75.535991,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,237,-23dBm,,,"QoS Data, SN=682, FN=0, Flags=.p....F."
229,75.7110191,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,237,-29dBm,,,"QoS Data, SN=683, FN=0, Flags=.p....F."
233,76.5019167,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,237,-25dBm,,,"QoS Data, SN=684, FN=0, Flags=.p....F."
234,78.1792066,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,148,-38dBm,,,"QoS Data, SN=685, FN=0, Flags=.p....F."
236,78.8518485,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,148,-63dBm,,,"QoS Data, SN=686, FN=0, Flags=.p....F."
239,80.10657160000001,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,118,-18dBm,,,"QoS Data, SN=687, FN=0, Flags=.p....F."
243,80.47316370000001,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,118,-60dBm,,,"QoS Data, SN=688, FN=0, Flags=.p..R.F."
247,82.29839470000002,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,116,-46dBm,,,"QoS Data, SN=689, FN=0, Flags=.p....F."
249,83.21428110000002,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,116,-31dBm,,,"QoS Data, SN=690, FN=0, Flags=.p....F."
254,84.82190900000002,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,245,-17dBm,,,"QoS Data, SN=691, FN=0, Flags=.p..R.F."
256,86.58333710000002,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,142,-26dBm,,,"QoS Data, SN=692, FN=0, Flags=.p....F."
258,86.63749390000002,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,142,-41dBm,,,"QoS Data, SN=693, FN=0, Flags=.p....F."
262,88.57139040000003,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,136,-31dBm,,,"QoS Data, SN=694, FN=0, Flags=.p..R.F."
265,89.04021270000003,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,136,-45dBm,,,"QoS Data, SN=695, FN=0, Flags=.p....F."
270,89.62993340000003,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,136,-18dBm,,,"QoS Data, SN=696, FN=0, Flags=.p....F."
271,91.24915370000002,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,228,-19dBm,,,"QoS Data, SN=697, FN=0, Flags=.p..R.F."
275,91.38005200000002,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,228,-34dBm,,,"QoS Data, SN=698, FN=0, Flags=.p....F."
278,92.24569920000002,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,228,-19dBm,,,"QoS Data, SN=699, FN=0, Flags=.p....F."
282,94.10719420000002,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,213,-65dBm,,,"QoS Data, SN=700, FN=0, Flags=.p....F."
287,94.24669440000002,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,213,-48dBm,,,"QoS Data, SN=701, FN=0, Flags=.p..R.F."
288,94.92933600000002,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,213,-42dBm,,,"QoS Data, SN=702, FN=0, Flags=.p....F."
290,95.91878820000002,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,213,-19dBm,,,"QoS Data, SN=703, FN=0, Flags=.p..R.F."
295,96.13388640000002,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,213,-26dBm,,,"QoS Data, SN=704, FN=0, Flags=.p....F."
299,97.59188230000002,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,196,-46dBm,,,"QoS Data, SN=705, FN=0, Flags=.p....F."
303,97.65111590000002,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,196,-46dBm,,,"QoS Data, SN=706, FN=0, Flags=.p..R.F."
305,98.26530770000002,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,196,-23dBm,,,"QoS Data, SN=707, FN=0, Flags=.p..R.F."
306,99.77083160000002,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,124,-42dBm,,,"QoS Data, SN=708, FN=0, Flags=.p....F."
310,101.06560750000003,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,168,-40dBm,,,"QoS Data, SN=709, FN=0, Flags=.p....F."
314,101.67465520000003,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,168,-24dBm,,,"QoS Data, SN=710, FN=0, Flags=.p....F."
316,102.24046090000003,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,168,-41dBm,,,"QoS Data, SN=711, FN=0, Flags=.p....F."
318,102.67188020000003,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,168,-31dBm,,,"QoS Data, SN=712, FN=0, Flags=.p....F."
319,103.44814720000004,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,168,-30dBm,,,"QoS Data, SN=713, FN=0, Flags=.p....F."
321,105.24175370000003,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,233,-33dBm,,,"QoS Data, SN=714, FN=0, Flags=.p....F."
323,105.38190540000004,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,233,-24dBm,,,"QoS Data, SN=715, FN=0, Flags=.p..R.F."
327,105.41037100000004,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,233,-28dBm,,,"QoS Data, SN=716, FN=0, Flags=.p....F."
332,106.64721470000003,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,202,-33dBm,,,"QoS Data, SN=717, FN=0, Flags=.p....F."
335,107.55136120000003,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,202,-52dBm,,,"QoS Data, SN=718, FN=0, Flags=.p....F."
338,109.35616190000003,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,161,-17dBm,,,"QoS Data, SN=719, FN=0, Flags=.p..R.F."
339,109.39265590000004,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,161,-32dBm,,,"QoS Data, SN=720, FN=0, Flags=.p....F."
344,111.38746860000003,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,228,-33dBm,,,"QoS Data, SN=721, FN=0, Flags=.p....F."
346,112.89171500000003,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,200,-38dBm,,,"QoS Data, SN=722, FN=0, Flags=.p..R.F."
348,114.17395190000003,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,195,-32dBm,,,"QoS Data, SN=723, FN=0, Flags=.p..R.F."
349,115.08426010000004,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,195,-21dBm,,,"QoS Data, SN=724, FN=0, Flags=.p....F."
350,117.02406630000004,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,143,-38dBm,,,"QoS Data, SN=725, FN=0, Flags=.p..R.F."
354,117.75571880000004,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,143,-27dBm,,,"QoS Data, SN=726, FN=0, Flags=.p..R.F."
355,119.18196820000004,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,153,-16dBm,,,"QoS Data, SN=727, FN=0, Flags=.p....F."
359,120.03321770000004,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,153,-37dBm,,,"QoS Data, SN=728, FN=0, Flags=.p....F."
361,120.14233490000004,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,153,-15dBm,,,"QoS Data, SN=729, FN=0, Flags=.p....F."
364,121.32522000000003,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,248,-23dBm,,,"QoS Data, SN=730, FN=0, Flags=.p....F."
368,121.56214600000003,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,248,-20dBm,,,"QoS Data, SN=731, FN=0, Flags=.p..R.F."
369,123.04280340000003,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,188,-22dBm,,,"QoS Data, SN=732, FN=0, Flags=.p....F."
370,123.39805490000002,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,188,-19dBm,,,"QoS Data, SN=733, FN=0, Flags=.p....F."
371,123.88665890000001,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,188,-36dBm,,,"QoS Data, SN=734, FN=0, Flags=.p....F."
375,125.16346500000002,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,254,-50dBm,,,"QoS Data, SN=735, FN=0, Flags=.p....F."
379,126.75830680000001,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,141,-40dBm,,,"QoS Data, SN=736, FN=0, Flags=.p....F."
382,128.531517,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,220,-32dBm,,,"QoS Data, SN=737, FN=0, Flags=.p....F."
384,128.722021,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,220,-39dBm,,,"QoS Data, SN=738, FN=0, Flags=.p....F."
386,130.4016673,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,235,-25dBm,,,"QoS Data, SN=739, FN=0, Flags=.p....F."
388,131.04146960000003,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,235,-50dBm,,,"QoS Data, SN=740, FN=0, Flags=.p....F."
392,132.61414480000002,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,220,-42dBm,,,"QoS Data, SN=741, FN=0, Flags=.p....F."
396,134.44294610000003,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,253,-17dBm,,,"QoS Data, SN=742, FN=0, Flags=.p..R.F."
397,136.42708820000004,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,167,-17dBm,,,"QoS Data, SN=743, FN=0, Flags=.p..R.F."
399,137.20850920000004,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,167,-40dBm,,,"QoS Data, SN=744, FN=0, Flags=.p....F."
404,137.67235680000005,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,167,-24dBm,,,"QoS Data, SN=745, FN=0, Flags=.p..R.F."
408,138.66643140000005,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,167,-60dBm,,,"QoS Data, SN=746, FN=0, Flags=.p....F."
411,140.58342220000006,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,226,-28dBm,,,"QoS Data, SN=747, FN=0, Flags=.p..R.F."
412,141.11505370000006,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,226,-30dBm,,,"QoS Data, SN=748, FN=0, Flags=.p....F."
413,141.13397260000005,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,226,-60dBm,,,"QoS Data, SN=749, FN=0, Flags=.p..R.F."
414,141.17752220000006,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,226,-44dBm,,,"QoS Data, SN=750, FN=0, Flags=.p....F."
418,142.29691770000005,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,126,-25dBm,,,"QoS Data, SN=751, FN=0, Flags=.p....F."
421,144.06521690000005,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,112,-25dBm,,,"QoS Data, SN=752, FN=0, Flags=.p....F."
425,145.08513670000005,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,246,-18dBm,,,"QoS Data, SN=753, FN=0, Flags=.p....F."
430,146.04364940000005,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,246,-42dBm,,,"QoS Data, SN=754, FN=0, Flags=.p....F."
435,146.76518530000004,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,246,-55dBm,,,"QoS Data, SN=755, FN=0, Flags=.p..R.F."
440,147.18870920000003,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,246,-18dBm,,,"QoS Data, SN=756, FN=0, Flags=.p....F."
445,147.41384250000004,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,246,-15dBm,,,"QoS Data, SN=757, FN=0, Flags=.p....F."
448,148.90172360000005,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,179,-22dBm,,,"QoS Data, SN=758, FN=0, Flags=.p....F."
449,150.49667350000004,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,228,-47dBm,,,"QoS Data, SN=759, FN=0, Flags=.p..R.F."
450,152.46353220000003,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,202,-38dBm,,,"QoS Data, SN=760, FN=0, Flags=.p..R.F."
455,153.29210380000004,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,202,-18dBm,,,"QoS Data, SN=761, FN=0, Flags=.p..R.F."
459,154.55415980000004,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,218,-21dBm,,,"QoS Data, SN=762, FN=0, Flags=.p..R.F."
463,156.35675510000004,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,143,-44dBm,,,"QoS Data, SN=763, FN=0, Flags=.p..R.F."
467,158.13893940000006,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,174,-17dBm,,,"QoS Data, SN=764, FN=0, Flags=.p....F."
472,158.57106780000007,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,174,-36dBm,,,"QoS Data, SN=765, FN=0, Flags=.p..R.F."
477,160.11210840000007,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,162,-28dBm,,,"QoS Data, SN=766, FN=0, Flags=.p....F."
478,160.36616360000008,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,162,-62dBm,,,"QoS Data, SN=767, FN=0, Flags=.p..R.F."
480,161.80418020000008,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,186,-34dBm,,,"QoS Data, SN=768, FN=0, Flags=.p....F."
482,162.80815720000007,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,138,-36dBm,,,"QoS Data, SN=769, FN=0, Flags=.p....F."
486,163.17152340000007,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,138,-26dBm,,,"QoS Data, SN=770, FN=0, Flags=.p..R.F."
488,163.34313030000007,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,138,-49dBm,,,"QoS Data, SN=771, FN=0, Flags=.p..R.F."
492,165.33407040000006,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,138,-51dBm,,,"QoS Data, SN=772, FN=0, Flags=.p..R.F."
494,165.59102730000006,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,138,-35dBm,,,"QoS Data, SN=773, FN=0, Flags=.p....F."
498,167.06118130000007,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,138,-46dBm,,,"QoS Data, SN=774, FN=0, Flags=.p..R.F."
499,168.35481890000008,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,168,-22dBm,,,"QoS Data, SN=775, FN=0, Flags=.p..R.F."
504,169.69907510000007,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,250,-21dBm,,,"QoS Data, SN=776, FN=0, Flags=.p..R.F."
508,171.68735850000007,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,171,-31dBm,,,"QoS Data, SN=777, FN=0, Flags=.p..R.F."
509,173.39536920000006,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,114,-15dBm,,,"QoS Data, SN=778, FN=0, Flags=.p....F."
512,173.84126950000007,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,114,-34dBm,,,"QoS Data, SN=779, FN=0, Flags=.p..R.F."
516,174.75759110000007,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,114,-21dBm,,,"QoS Data, SN=780, FN=0, Flags=.p..R.F."
520,176.65090040000007,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,146,-35dBm,,,"QoS Data, SN=781, FN=0, Flags=.p....F."
524,178.37413740000008,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,106,-24dBm,,,"QoS Data, SN=782, FN=0, Flags=.p....F."
528,179.2091302000001,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,106,-39dBm,,,"QoS Data, SN=783, FN=0, Flags=.p....F."
530,179.9889761000001,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,106,-50dBm,,,"QoS Data, SN=784, FN=0, Flags=.p....F."
532,181.7978893000001,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,170,-29dBm,,,"QoS Data, SN=785, FN=0, Flags=.p....F."
536,182.3350497000001,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,170,-57dBm,,,"QoS Data, SN=786, FN=0, Flags=.p..R.F."
540,182.9046648000001,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,170,-20dBm,,,"QoS Data, SN=787, FN=0, Flags=.p....F."
545,184.6819880000001,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,164,-41dBm,,,"QoS Data, SN=788, FN=0, Flags=.p..R.F."
549,185.1771562000001,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,164,-36dBm,,,"QoS Data, SN=789, FN=0, Flags=.p....F."
552,186.8935460000001,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,131,-50dBm,,,"QoS Data, SN=790, FN=0, Flags=.p..R.F."
555,187.7817224000001,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,131,-38dBm,,,"QoS Data, SN=791, FN=0, Flags=.p..R.F."
